provider_family,provider_family_title,question_id,dimension_id,dimension_title,question,evidence_expected,kill_switch_if_unproven,source_refs
gp_im1_and_booking_supplier,GP / IM1 / Booking Supplier,Q_GP_IM1_AND_BOOKING_SUPPLIER_SECURITY_REPLAY,security_replay,"Security, Authentication, And Replay Control","What evidence proves replay protection, callback authenticity, and environment isolation for GP-system pairing and local booking supplier boundaries?","[""Security docs showing webhook authentication, key rotation, replay protection, and environment isolation for GP-system pairing and local booking supplier boundaries."", ""Evidence that the provider does not require browser egress or client-side secrets for the protected path.""]","Reject the provider if replay protection, callback authenticity, or environment isolation are inadequate.","[""blueprint/phase-0-the-foundation-protocol.md#1.13A ProviderCapabilityMatrix"", ""blueprint/phase-0-the-foundation-protocol.md#1.13B BookingProviderAdapterBinding"", ""blueprint/phase-4-the-booking-engine.md#4B. Provider capability matrix and adapter seam"", ""blueprint/phase-4-the-booking-engine.md#4C. Slot search, normalisation, and availability snapshots"", ""blueprint/phase-4-the-booking-engine.md#4E. Commit path, revalidation, booking record, and compensation"", ""blueprint/phase-2-identity-and-echoes.md#Rule 5: keep IM1 out of the critical path for this phase"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_im1_pairing_programme"", ""phase-4-the-booking-engine.md#4B Provider capability matrix and adapter seam"", ""phase-4-the-booking-engine.md#4E Commit path"", ""blueprint-init.md#1. Product definition"", ""blueprint/forensic-audit-findings.md#Finding 72 - The booking commit path did not bind ambiguous supplier truth to canonical confirmation gates strongly enough"", ""phase-4-the-booking-engine.md#4C Slot search"", ""phase-6-the-pharmacy-loop.md#6F. Outcome ingest, Update Record observation, and reconciliation"", ""phase-4-the-booking-engine.md#4F Manage flows""]"
gp_im1_and_booking_supplier,GP / IM1 / Booking Supplier,Q_GP_IM1_AND_BOOKING_SUPPLIER_PRIVACY_RESIDENCY,privacy_residency,"Privacy, Residency, And Subprocessor Transparency","Which evidence proves residency, retention, subprocessor scope, and minimal data disclosure for GP-system pairing and local booking supplier boundaries?","[""UK residency, subprocessor, retention, and deletion evidence for GP-system pairing and local booking supplier boundaries."", ""Data-flow explanation showing what patient or event data leaves Vecells and on what legal or contractual basis.""]","Reject the provider if residency, subprocessor scope, or deletion posture are unclear or incompatible.","[""blueprint/phase-0-the-foundation-protocol.md#1.13A ProviderCapabilityMatrix"", ""blueprint/phase-0-the-foundation-protocol.md#1.13B BookingProviderAdapterBinding"", ""blueprint/phase-4-the-booking-engine.md#4B. Provider capability matrix and adapter seam"", ""blueprint/phase-4-the-booking-engine.md#4C. Slot search, normalisation, and availability snapshots"", ""blueprint/phase-4-the-booking-engine.md#4E. Commit path, revalidation, booking record, and compensation"", ""blueprint/phase-2-identity-and-echoes.md#Rule 5: keep IM1 out of the critical path for this phase"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_im1_pairing_programme"", ""phase-4-the-booking-engine.md#4B Provider capability matrix and adapter seam"", ""phase-4-the-booking-engine.md#4E Commit path"", ""blueprint-init.md#1. Product definition"", ""blueprint/forensic-audit-findings.md#Finding 72 - The booking commit path did not bind ambiguous supplier truth to canonical confirmation gates strongly enough"", ""phase-4-the-booking-engine.md#4C Slot search"", ""phase-6-the-pharmacy-loop.md#6F. Outcome ingest, Update Record observation, and reconciliation"", ""phase-4-the-booking-engine.md#4F Manage flows""]"
gp_im1_and_booking_supplier,GP / IM1 / Booking Supplier,Q_GP_IM1_AND_BOOKING_SUPPLIER_HEALTHCARE_COMPLIANCE,healthcare_compliance,UK Healthcare Compliance And Assurance Readiness,"What current compliance or assurance evidence exists for GP-system pairing and local booking supplier boundaries, and what is still blocked on later approvals?","[""Current assurance, clinical-safety, or onboarding evidence required for GP-system pairing and local booking supplier boundaries."", ""Evidence that the provider can support the controls Vecells must later attest under NHS, DSPT, DCB, or partner law.""]",Reject the provider if compliance posture is incompatible or cannot be evidenced for audit.,"[""blueprint/phase-0-the-foundation-protocol.md#1.13A ProviderCapabilityMatrix"", ""blueprint/phase-0-the-foundation-protocol.md#1.13B BookingProviderAdapterBinding"", ""blueprint/phase-4-the-booking-engine.md#4B. Provider capability matrix and adapter seam"", ""blueprint/phase-4-the-booking-engine.md#4C. Slot search, normalisation, and availability snapshots"", ""blueprint/phase-4-the-booking-engine.md#4E. Commit path, revalidation, booking record, and compensation"", ""blueprint/phase-2-identity-and-echoes.md#Rule 5: keep IM1 out of the critical path for this phase"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_im1_pairing_programme"", ""phase-4-the-booking-engine.md#4B Provider capability matrix and adapter seam"", ""phase-4-the-booking-engine.md#4E Commit path"", ""blueprint-init.md#1. Product definition"", ""blueprint/forensic-audit-findings.md#Finding 72 - The booking commit path did not bind ambiguous supplier truth to canonical confirmation gates strongly enough"", ""phase-4-the-booking-engine.md#4C Slot search"", ""phase-6-the-pharmacy-loop.md#6F. Outcome ingest, Update Record observation, and reconciliation"", ""phase-4-the-booking-engine.md#4F Manage flows""]"
gp_im1_and_booking_supplier,GP / IM1 / Booking Supplier,Q_GP_IM1_AND_BOOKING_SUPPLIER_ONBOARDING_AND_SPONSORSHIP,onboarding_and_sponsorship,Onboarding Friction And Sponsor Burden,"What sponsor, legal, or approval prerequisites exist before GP-system pairing and local booking supplier boundaries can move from simulator to live onboarding?","[""Named sponsor, approval, legal, and procurement prerequisites for GP-system pairing and local booking supplier boundaries."", ""Environment, account, and credential intake checklist with manual approvals and blockers called out.""]","Reject the provider if critical approvals, sponsor paths, or account prerequisites are undefined.","[""blueprint/phase-0-the-foundation-protocol.md#1.13A ProviderCapabilityMatrix"", ""blueprint/phase-0-the-foundation-protocol.md#1.13B BookingProviderAdapterBinding"", ""blueprint/phase-4-the-booking-engine.md#4B. Provider capability matrix and adapter seam"", ""blueprint/phase-4-the-booking-engine.md#4C. Slot search, normalisation, and availability snapshots"", ""blueprint/phase-4-the-booking-engine.md#4E. Commit path, revalidation, booking record, and compensation"", ""blueprint/phase-2-identity-and-echoes.md#Rule 5: keep IM1 out of the critical path for this phase"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_im1_pairing_programme"", ""phase-4-the-booking-engine.md#4B Provider capability matrix and adapter seam"", ""phase-4-the-booking-engine.md#4E Commit path"", ""blueprint-init.md#1. Product definition"", ""blueprint/forensic-audit-findings.md#Finding 72 - The booking commit path did not bind ambiguous supplier truth to canonical confirmation gates strongly enough"", ""phase-4-the-booking-engine.md#4C Slot search"", ""phase-6-the-pharmacy-loop.md#6F. Outcome ingest, Update Record observation, and reconciliation"", ""phase-4-the-booking-engine.md#4F Manage flows""]"
gp_im1_and_booking_supplier,GP / IM1 / Booking Supplier,Q_GP_IM1_AND_BOOKING_SUPPLIER_SANDBOX_DEPTH,sandbox_depth,Sandbox Depth And Environment Isolation,Which sandbox or simulator flows prove the family can exercise the blueprint-critical states for GP-system pairing and local booking supplier boundaries before live credentials exist?,"[""Sandbox or pre-prod evidence showing the provider can exercise the needed control-plane semantics for GP-system pairing and local booking supplier boundaries."", ""Environment-isolation rules proving redirect URIs, sender IDs, mailboxes, or endpoints do not cross environments.""]",Reject the provider if its sandbox is too shallow to verify the required semantics before go-live.,"[""blueprint/phase-0-the-foundation-protocol.md#1.13A ProviderCapabilityMatrix"", ""blueprint/phase-0-the-foundation-protocol.md#1.13B BookingProviderAdapterBinding"", ""blueprint/phase-4-the-booking-engine.md#4B. Provider capability matrix and adapter seam"", ""blueprint/phase-4-the-booking-engine.md#4C. Slot search, normalisation, and availability snapshots"", ""blueprint/phase-4-the-booking-engine.md#4E. Commit path, revalidation, booking record, and compensation"", ""blueprint/phase-2-identity-and-echoes.md#Rule 5: keep IM1 out of the critical path for this phase"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_im1_pairing_programme"", ""phase-4-the-booking-engine.md#4B Provider capability matrix and adapter seam"", ""phase-4-the-booking-engine.md#4E Commit path"", ""blueprint-init.md#1. Product definition"", ""blueprint/forensic-audit-findings.md#Finding 72 - The booking commit path did not bind ambiguous supplier truth to canonical confirmation gates strongly enough"", ""phase-4-the-booking-engine.md#4C Slot search"", ""phase-6-the-pharmacy-loop.md#6F. Outcome ingest, Update Record observation, and reconciliation"", ""phase-4-the-booking-engine.md#4F Manage flows""]"
gp_im1_and_booking_supplier,GP / IM1 / Booking Supplier,Q_GP_IM1_AND_BOOKING_SUPPLIER_TEST_DATA_FIDELITY,test_data_fidelity,Test Data And Synthetic Fixture Quality,"How will the provider or simulator supply deterministic test data for GP-system pairing and local booking supplier boundaries, including degraded and replay cases?","[""Sandbox test-data docs showing whether the provider can reproduce the edge cases Vecells needs for GP-system pairing and local booking supplier boundaries."", ""Evidence that test identities, records, or dispatch references can be reset or rotated safely.""]",Reject the provider if test data cannot reproduce the required control-plane and failure semantics.,"[""blueprint/phase-0-the-foundation-protocol.md#1.13A ProviderCapabilityMatrix"", ""blueprint/phase-0-the-foundation-protocol.md#1.13B BookingProviderAdapterBinding"", ""blueprint/phase-4-the-booking-engine.md#4B. Provider capability matrix and adapter seam"", ""blueprint/phase-4-the-booking-engine.md#4C. Slot search, normalisation, and availability snapshots"", ""blueprint/phase-4-the-booking-engine.md#4E. Commit path, revalidation, booking record, and compensation"", ""blueprint/phase-2-identity-and-echoes.md#Rule 5: keep IM1 out of the critical path for this phase"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_im1_pairing_programme"", ""phase-4-the-booking-engine.md#4B Provider capability matrix and adapter seam"", ""phase-4-the-booking-engine.md#4E Commit path"", ""blueprint-init.md#1. Product definition"", ""blueprint/forensic-audit-findings.md#Finding 72 - The booking commit path did not bind ambiguous supplier truth to canonical confirmation gates strongly enough"", ""phase-4-the-booking-engine.md#4C Slot search"", ""phase-6-the-pharmacy-loop.md#6F. Outcome ingest, Update Record observation, and reconciliation"", ""phase-4-the-booking-engine.md#4F Manage flows""]"
gp_im1_and_booking_supplier,GP / IM1 / Booking Supplier,Q_GP_IM1_AND_BOOKING_SUPPLIER_OBSERVABILITY_AND_AUDIT,observability_and_audit,"Observability, Audit, And Replay Support","What logs, audit trails, and replay evidence exist for GP-system pairing and local booking supplier boundaries, and can Vecells access them when incidents occur?","[""Provider observability or audit artifacts showing correlation IDs, delivery or callback logs, and replay-friendly evidence."", ""Evidence that support and incident teams can inspect GP-system pairing and local booking supplier boundaries without relying on hidden provider dashboards alone.""]","Reject the provider if audit, replay, or diagnostic support is too weak to prove control-plane behavior.","[""blueprint/phase-0-the-foundation-protocol.md#1.13A ProviderCapabilityMatrix"", ""blueprint/phase-0-the-foundation-protocol.md#1.13B BookingProviderAdapterBinding"", ""blueprint/phase-4-the-booking-engine.md#4B. Provider capability matrix and adapter seam"", ""blueprint/phase-4-the-booking-engine.md#4C. Slot search, normalisation, and availability snapshots"", ""blueprint/phase-4-the-booking-engine.md#4E. Commit path, revalidation, booking record, and compensation"", ""blueprint/phase-2-identity-and-echoes.md#Rule 5: keep IM1 out of the critical path for this phase"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_im1_pairing_programme"", ""phase-4-the-booking-engine.md#4B Provider capability matrix and adapter seam"", ""phase-4-the-booking-engine.md#4E Commit path"", ""blueprint-init.md#1. Product definition"", ""blueprint/forensic-audit-findings.md#Finding 72 - The booking commit path did not bind ambiguous supplier truth to canonical confirmation gates strongly enough"", ""phase-4-the-booking-engine.md#4C Slot search"", ""phase-6-the-pharmacy-loop.md#6F. Outcome ingest, Update Record observation, and reconciliation"", ""phase-4-the-booking-engine.md#4F Manage flows""]"
gp_im1_and_booking_supplier,GP / IM1 / Booking Supplier,Q_GP_IM1_AND_BOOKING_SUPPLIER_OPERATIONAL_SUPPORT,operational_support,Operational Support And Incident Handling,"Which operational support and incident pathways exist for GP-system pairing and local booking supplier boundaries, and how do they interact with Vecells' own recovery model?","[""Support model, incident routing, escalation path, and recovery SLA for GP-system pairing and local booking supplier boundaries."", ""Evidence that disputes, resets, or reconciliations can be handled without vendor lock-in to one operator workflow.""]",Reject the provider if support or incident handling cannot sustain the required service posture.,"[""blueprint/phase-0-the-foundation-protocol.md#1.13A ProviderCapabilityMatrix"", ""blueprint/phase-0-the-foundation-protocol.md#1.13B BookingProviderAdapterBinding"", ""blueprint/phase-4-the-booking-engine.md#4B. Provider capability matrix and adapter seam"", ""blueprint/phase-4-the-booking-engine.md#4C. Slot search, normalisation, and availability snapshots"", ""blueprint/phase-4-the-booking-engine.md#4E. Commit path, revalidation, booking record, and compensation"", ""blueprint/phase-2-identity-and-echoes.md#Rule 5: keep IM1 out of the critical path for this phase"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_im1_pairing_programme"", ""phase-4-the-booking-engine.md#4B Provider capability matrix and adapter seam"", ""phase-4-the-booking-engine.md#4E Commit path"", ""blueprint-init.md#1. Product definition"", ""blueprint/forensic-audit-findings.md#Finding 72 - The booking commit path did not bind ambiguous supplier truth to canonical confirmation gates strongly enough"", ""phase-4-the-booking-engine.md#4C Slot search"", ""phase-6-the-pharmacy-loop.md#6F. Outcome ingest, Update Record observation, and reconciliation"", ""phase-4-the-booking-engine.md#4F Manage flows""]"
gp_im1_and_booking_supplier,GP / IM1 / Booking Supplier,Q_GP_IM1_AND_BOOKING_SUPPLIER_COMMERCIAL_AND_LOCK_IN,commercial_and_lock_in,Cost Governance And Lock-In Control,What commercial or lock-in constraints would shape how GP-system pairing and local booking supplier boundaries can evolve after onboarding?,"[""Commercial model, minimum term, price-break risk, and usage assumptions for GP-system pairing and local booking supplier boundaries."", ""Exit-cost or migration evidence showing how future replacement remains feasible.""]",Reject the provider if lock-in or pricing posture would undermine later portability or roadmap freedom.,"[""blueprint/phase-0-the-foundation-protocol.md#1.13A ProviderCapabilityMatrix"", ""blueprint/phase-0-the-foundation-protocol.md#1.13B BookingProviderAdapterBinding"", ""blueprint/phase-4-the-booking-engine.md#4B. Provider capability matrix and adapter seam"", ""blueprint/phase-4-the-booking-engine.md#4C. Slot search, normalisation, and availability snapshots"", ""blueprint/phase-4-the-booking-engine.md#4E. Commit path, revalidation, booking record, and compensation"", ""blueprint/phase-2-identity-and-echoes.md#Rule 5: keep IM1 out of the critical path for this phase"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_im1_pairing_programme"", ""phase-4-the-booking-engine.md#4B Provider capability matrix and adapter seam"", ""phase-4-the-booking-engine.md#4E Commit path"", ""blueprint-init.md#1. Product definition"", ""blueprint/forensic-audit-findings.md#Finding 72 - The booking commit path did not bind ambiguous supplier truth to canonical confirmation gates strongly enough"", ""phase-4-the-booking-engine.md#4C Slot search"", ""phase-6-the-pharmacy-loop.md#6F. Outcome ingest, Update Record observation, and reconciliation"", ""phase-4-the-booking-engine.md#4F Manage flows""]"
gp_im1_and_booking_supplier,GP / IM1 / Booking Supplier,Q_GP_IM1_AND_BOOKING_SUPPLIER_PORTABILITY_AND_EXIT,portability_and_exit,Portability And Adapter Exit Posture,What evidence proves GP-system pairing and local booking supplier boundaries remains portable and adapter-bound if the provider must later be replaced?,"[""Provider contract or docs proving identifiers, callbacks, or artifacts can be normalized without irreversible lock-in."", ""Migration or replacement strategy showing how Vecells would exit the provider without rewriting product logic.""]",Reject the provider if replacement would force core lifecycle logic to be rewritten.,"[""blueprint/phase-0-the-foundation-protocol.md#1.13A ProviderCapabilityMatrix"", ""blueprint/phase-0-the-foundation-protocol.md#1.13B BookingProviderAdapterBinding"", ""blueprint/phase-4-the-booking-engine.md#4B. Provider capability matrix and adapter seam"", ""blueprint/phase-4-the-booking-engine.md#4C. Slot search, normalisation, and availability snapshots"", ""blueprint/phase-4-the-booking-engine.md#4E. Commit path, revalidation, booking record, and compensation"", ""blueprint/phase-2-identity-and-echoes.md#Rule 5: keep IM1 out of the critical path for this phase"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_im1_pairing_programme"", ""phase-4-the-booking-engine.md#4B Provider capability matrix and adapter seam"", ""phase-4-the-booking-engine.md#4E Commit path"", ""blueprint-init.md#1. Product definition"", ""blueprint/forensic-audit-findings.md#Finding 72 - The booking commit path did not bind ambiguous supplier truth to canonical confirmation gates strongly enough"", ""phase-4-the-booking-engine.md#4C Slot search"", ""phase-6-the-pharmacy-loop.md#6F. Outcome ingest, Update Record observation, and reconciliation"", ""phase-4-the-booking-engine.md#4F Manage flows""]"
gp_im1_and_booking_supplier,GP / IM1 / Booking Supplier,Q_GP_IM1_AND_BOOKING_SUPPLIER_DEGRADED_MODE_RESILIENCE,degraded_mode_resilience,Resilience And Degraded-Mode Compatibility,"How does GP-system pairing and local booking supplier boundaries behave under outage, latency, or partial failure, and can Vecells preserve the declared degraded-mode contract?","[""Provider outage, latency, or partial failure evidence showing Vecells can degrade safely when GP-system pairing and local booking supplier boundaries is unhealthy."", ""Evidence that the provider does not force silent success or bypass the declared degradation profile.""]",Reject the provider if outage or partial-failure behavior cannot support the declared degraded mode.,"[""blueprint/phase-0-the-foundation-protocol.md#1.13A ProviderCapabilityMatrix"", ""blueprint/phase-0-the-foundation-protocol.md#1.13B BookingProviderAdapterBinding"", ""blueprint/phase-4-the-booking-engine.md#4B. Provider capability matrix and adapter seam"", ""blueprint/phase-4-the-booking-engine.md#4C. Slot search, normalisation, and availability snapshots"", ""blueprint/phase-4-the-booking-engine.md#4E. Commit path, revalidation, booking record, and compensation"", ""blueprint/phase-2-identity-and-echoes.md#Rule 5: keep IM1 out of the critical path for this phase"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_im1_pairing_programme"", ""phase-4-the-booking-engine.md#4B Provider capability matrix and adapter seam"", ""phase-4-the-booking-engine.md#4E Commit path"", ""blueprint-init.md#1. Product definition"", ""blueprint/forensic-audit-findings.md#Finding 72 - The booking commit path did not bind ambiguous supplier truth to canonical confirmation gates strongly enough"", ""phase-4-the-booking-engine.md#4C Slot search"", ""phase-6-the-pharmacy-loop.md#6F. Outcome ingest, Update Record observation, and reconciliation"", ""phase-4-the-booking-engine.md#4F Manage flows""]"
gp_im1_and_booking_supplier,GP / IM1 / Booking Supplier,Q_GP_IM1_AND_BOOKING_SUPPLIER_EXPERIENCE_AND_BRAND_CONSTRAINTS,experience_and_brand_constraints,UI / Brand / Interaction Constraints,"What provider-driven UI, sender, redirect, or brand constraints exist for GP-system pairing and local booking supplier boundaries, and how will Vecells preserve truthful UX within them?","[""Provider UX, branding, sender, redirect, or consent constraints for GP-system pairing and local booking supplier boundaries."", ""Evidence that provider-specific UI constraints do not force unsafe or misleading patient-facing wording.""]",Reject the provider if required UX or branding constraints would force misleading or non-compliant flows.,"[""blueprint/phase-0-the-foundation-protocol.md#1.13A ProviderCapabilityMatrix"", ""blueprint/phase-0-the-foundation-protocol.md#1.13B BookingProviderAdapterBinding"", ""blueprint/phase-4-the-booking-engine.md#4B. Provider capability matrix and adapter seam"", ""blueprint/phase-4-the-booking-engine.md#4C. Slot search, normalisation, and availability snapshots"", ""blueprint/phase-4-the-booking-engine.md#4E. Commit path, revalidation, booking record, and compensation"", ""blueprint/phase-2-identity-and-echoes.md#Rule 5: keep IM1 out of the critical path for this phase"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_im1_pairing_programme"", ""phase-4-the-booking-engine.md#4B Provider capability matrix and adapter seam"", ""phase-4-the-booking-engine.md#4E Commit path"", ""blueprint-init.md#1. Product definition"", ""blueprint/forensic-audit-findings.md#Finding 72 - The booking commit path did not bind ambiguous supplier truth to canonical confirmation gates strongly enough"", ""phase-4-the-booking-engine.md#4C Slot search"", ""phase-6-the-pharmacy-loop.md#6F. Outcome ingest, Update Record observation, and reconciliation"", ""phase-4-the-booking-engine.md#4F Manage flows""]"
gp_im1_and_booking_supplier,GP / IM1 / Booking Supplier,Q_GP_IM1_AND_BOOKING_SUPPLIER_SIMULATOR_FIDELITY,simulator_fidelity,Simulator Fidelity And State Coverage,"Which states must the simulator preserve for GP-system pairing and local booking supplier boundaries, and how will live onboarding maintain parity with them?","[""Evidence that the live-provider plan can preserve simulator parity and contract tests as onboarding advances."", ""Mapping showing how live sandbox states compare with the already-approved simulator states for GP-system pairing and local booking supplier boundaries.""]",Reject the provider if onboarding would break simulator parity or invalidate the approved contract tests.,"[""blueprint/phase-0-the-foundation-protocol.md#1.13A ProviderCapabilityMatrix"", ""blueprint/phase-0-the-foundation-protocol.md#1.13B BookingProviderAdapterBinding"", ""blueprint/phase-4-the-booking-engine.md#4B. Provider capability matrix and adapter seam"", ""blueprint/phase-4-the-booking-engine.md#4C. Slot search, normalisation, and availability snapshots"", ""blueprint/phase-4-the-booking-engine.md#4E. Commit path, revalidation, booking record, and compensation"", ""blueprint/phase-2-identity-and-echoes.md#Rule 5: keep IM1 out of the critical path for this phase"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_im1_pairing_programme"", ""phase-4-the-booking-engine.md#4B Provider capability matrix and adapter seam"", ""phase-4-the-booking-engine.md#4E Commit path"", ""blueprint-init.md#1. Product definition"", ""blueprint/forensic-audit-findings.md#Finding 72 - The booking commit path did not bind ambiguous supplier truth to canonical confirmation gates strongly enough"", ""phase-4-the-booking-engine.md#4C Slot search"", ""phase-6-the-pharmacy-loop.md#6F. Outcome ingest, Update Record observation, and reconciliation"", ""phase-4-the-booking-engine.md#4F Manage flows""]"
pharmacy_directory,Pharmacy Directory / Choice,Q_PHARMACY_DIRECTORY_CONTRACT_SHAPE,contract_shape,Capability And Tuple Coverage,Which exact contract artifacts prove that Pharmacy Directory / Choice can express the full Vecells capability tuple without hidden provider behavior?,"[""Provider API or callback contract pack showing how pharmacy directory and patient-choice discovery maps into one Vecells adapter boundary."", ""Evidence that unsupported states are explicit rather than inferred from supplier-local success labels.""]",Reject the provider if Vecells would need supplier-specific business logic outside the published adapter contract.,"[""blueprint/phase-6-the-pharmacy-loop.md#6C. Pharmacy discovery, provider choice, and directory abstraction"", ""blueprint/forensic-audit-findings.md#Finding 36 - Pharmacy discovery lacked live directory constraints"", ""blueprint/blueprint-init.md#7. Pharmacy First pathway"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_pharmacy_directory_dohs"", ""phase-6-the-pharmacy-loop.md#6C. Pharmacy discovery, provider choice, and directory abstraction"", ""phase-6-the-pharmacy-loop.md#Pharmacy contract, case model, and state machine"", ""blueprint-init.md#7. Pharmacy First pathway""]"
pharmacy_directory,Pharmacy Directory / Choice,Q_PHARMACY_DIRECTORY_AUTHORITATIVE_TRUTH,authoritative_truth,Authoritative Truth Separation,"How does the provider distinguish accepted transport, intermediate pending states, and authoritative truth for pharmacy directory and patient-choice discovery?","[""Provider evidence pack proving transport acceptance and authoritative truth remain distinct for pharmacy directory and patient-choice discovery."", ""Operational proof showing authoritative confirmation or durable observation is available to contract tests and audits.""]",Reject the provider if it cannot represent authoritative truth separately from accepted transport or local acknowledgement.,"[""blueprint/phase-6-the-pharmacy-loop.md#6C. Pharmacy discovery, provider choice, and directory abstraction"", ""blueprint/forensic-audit-findings.md#Finding 36 - Pharmacy discovery lacked live directory constraints"", ""blueprint/blueprint-init.md#7. Pharmacy First pathway"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_pharmacy_directory_dohs"", ""phase-6-the-pharmacy-loop.md#6C. Pharmacy discovery, provider choice, and directory abstraction"", ""phase-6-the-pharmacy-loop.md#Pharmacy contract, case model, and state machine"", ""blueprint-init.md#7. Pharmacy First pathway""]"
pharmacy_directory,Pharmacy Directory / Choice,Q_PHARMACY_DIRECTORY_AMBIGUITY_HANDLING,ambiguity_handling,Ambiguity And Partial Failure Semantics,"What concrete evidence shows the provider exposes partial failure, contradiction, and replay semantics for pharmacy directory and patient-choice discovery instead of hiding them?","[""Provider docs or sandbox evidence showing duplicate, replay, delayed, contradictory, or missing events can be detected and reconciled."", ""Evidence that operators can inspect and recover ambiguous pharmacy directory and patient-choice discovery states without vendor-side guesswork.""]",Reject the provider if failure semantics are opaque or if ambiguity cannot be surfaced for review.,"[""blueprint/phase-6-the-pharmacy-loop.md#6C. Pharmacy discovery, provider choice, and directory abstraction"", ""blueprint/forensic-audit-findings.md#Finding 36 - Pharmacy discovery lacked live directory constraints"", ""blueprint/blueprint-init.md#7. Pharmacy First pathway"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_pharmacy_directory_dohs"", ""phase-6-the-pharmacy-loop.md#6C. Pharmacy discovery, provider choice, and directory abstraction"", ""phase-6-the-pharmacy-loop.md#Pharmacy contract, case model, and state machine"", ""blueprint-init.md#7. Pharmacy First pathway""]"
pharmacy_directory,Pharmacy Directory / Choice,Q_PHARMACY_DIRECTORY_SECURITY_REPLAY,security_replay,"Security, Authentication, And Replay Control","What evidence proves replay protection, callback authenticity, and environment isolation for pharmacy directory and patient-choice discovery?","[""Security docs showing webhook authentication, key rotation, replay protection, and environment isolation for pharmacy directory and patient-choice discovery."", ""Evidence that the provider does not require browser egress or client-side secrets for the protected path.""]","Reject the provider if replay protection, callback authenticity, or environment isolation are inadequate.","[""blueprint/phase-6-the-pharmacy-loop.md#6C. Pharmacy discovery, provider choice, and directory abstraction"", ""blueprint/forensic-audit-findings.md#Finding 36 - Pharmacy discovery lacked live directory constraints"", ""blueprint/blueprint-init.md#7. Pharmacy First pathway"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_pharmacy_directory_dohs"", ""phase-6-the-pharmacy-loop.md#6C. Pharmacy discovery, provider choice, and directory abstraction"", ""phase-6-the-pharmacy-loop.md#Pharmacy contract, case model, and state machine"", ""blueprint-init.md#7. Pharmacy First pathway""]"
pharmacy_directory,Pharmacy Directory / Choice,Q_PHARMACY_DIRECTORY_PRIVACY_RESIDENCY,privacy_residency,"Privacy, Residency, And Subprocessor Transparency","Which evidence proves residency, retention, subprocessor scope, and minimal data disclosure for pharmacy directory and patient-choice discovery?","[""UK residency, subprocessor, retention, and deletion evidence for pharmacy directory and patient-choice discovery."", ""Data-flow explanation showing what patient or event data leaves Vecells and on what legal or contractual basis.""]","Reject the provider if residency, subprocessor scope, or deletion posture are unclear or incompatible.","[""blueprint/phase-6-the-pharmacy-loop.md#6C. Pharmacy discovery, provider choice, and directory abstraction"", ""blueprint/forensic-audit-findings.md#Finding 36 - Pharmacy discovery lacked live directory constraints"", ""blueprint/blueprint-init.md#7. Pharmacy First pathway"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_pharmacy_directory_dohs"", ""phase-6-the-pharmacy-loop.md#6C. Pharmacy discovery, provider choice, and directory abstraction"", ""phase-6-the-pharmacy-loop.md#Pharmacy contract, case model, and state machine"", ""blueprint-init.md#7. Pharmacy First pathway""]"
pharmacy_directory,Pharmacy Directory / Choice,Q_PHARMACY_DIRECTORY_HEALTHCARE_COMPLIANCE,healthcare_compliance,UK Healthcare Compliance And Assurance Readiness,"What current compliance or assurance evidence exists for pharmacy directory and patient-choice discovery, and what is still blocked on later approvals?","[""Current assurance, clinical-safety, or onboarding evidence required for pharmacy directory and patient-choice discovery."", ""Evidence that the provider can support the controls Vecells must later attest under NHS, DSPT, DCB, or partner law.""]",Reject the provider if compliance posture is incompatible or cannot be evidenced for audit.,"[""blueprint/phase-6-the-pharmacy-loop.md#6C. Pharmacy discovery, provider choice, and directory abstraction"", ""blueprint/forensic-audit-findings.md#Finding 36 - Pharmacy discovery lacked live directory constraints"", ""blueprint/blueprint-init.md#7. Pharmacy First pathway"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_pharmacy_directory_dohs"", ""phase-6-the-pharmacy-loop.md#6C. Pharmacy discovery, provider choice, and directory abstraction"", ""phase-6-the-pharmacy-loop.md#Pharmacy contract, case model, and state machine"", ""blueprint-init.md#7. Pharmacy First pathway""]"
