seed_object_id,object_type,reference_case_id,tenant_scope_ref,organisation_scope_ref,route_family_ref,starting_surface_ref,seed_state,simulator_refs,continuity_control_refs,release_verification_use,phi_safe_class,requires_live_credentials,canonical_truth_refs,notes
SEED_059_SUPPORT_REPLAY_RESTORE_SAME_SHELL_RECOVERY_SUPPORT_REPLAY_RESTORE_SETTLEMENT_V1,SupportReplayRestoreSettlement,RC_059_SUPPORT_REPLAY_RESTORE_V1,tenant://vecells/phase0-primary,SEED_059_ORG_VECELLS_SUPPORT_V1,rf_support_replay_observe,audsurf_support_workspace,required_or_settled,sim_email_notification_twin; sim_sms_delivery_twin; sim_telephony_ivr_twin,support_replay_restore; conversation_settlement; more_info_reply; workspace_task_completion,preprod,synthetic_phi_safe,no,SupportReplayRestoreSettlement; InvestigationTimelineReconstruction,Replay restore settlements keep support actionability subordinate to the live tuple.
SEED_059_SUPPORT_REPLAY_RESTORE_SAME_SHELL_RECOVERY_SUPPORT_TICKET_V1,SupportTicket,RC_059_SUPPORT_REPLAY_RESTORE_V1,tenant://vecells/phase0-primary,SEED_059_ORG_VECELLS_SUPPORT_V1,rf_support_replay_observe,audsurf_support_workspace,observe_or_restore,sim_email_notification_twin; sim_sms_delivery_twin; sim_telephony_ivr_twin,support_replay_restore; conversation_settlement; more_info_reply; workspace_task_completion,preprod,synthetic_phi_safe,no,SupportLineageBinding; SupportContinuityEvidenceProjection,Support fixtures keep replay and resend work governed by lineage and scope fences.
SEED_059_TELEPHONY_SEEDED_VS_CHALLENGE_CONTINUATION_ACCESS_GRANT_V1,AccessGrant,RC_059_TELEPHONY_CONTINUATION_BRANCH_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,issued_or_challenge_only,sim_telephony_ivr_twin; sim_sms_delivery_twin,intake_resume; patient_nav,preprod,synthetic_phi_safe,no,AccessGrant; TelephonyContinuationEligibility,Grant fixtures separate seeded continuation from challenge continuation.
SEED_059_TELEPHONY_SEEDED_VS_CHALLENGE_CONTINUATION_ACTING_SCOPE_TUPLE_V1,ActingScopeTuple,RC_059_TELEPHONY_CONTINUATION_BRANCH_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,aligned,sim_telephony_ivr_twin; sim_sms_delivery_twin,intake_resume; patient_nav,preprod,synthetic_phi_safe,no,ActingScopeTuple; AudienceSurfaceRuntimeBinding,Acting scope stays deterministic and tenant-safe in every seeded route.
SEED_059_TELEPHONY_SEEDED_VS_CHALLENGE_CONTINUATION_COMMAND_SETTLEMENT_RECORD_V1,CommandSettlementRecord,RC_059_TELEPHONY_CONTINUATION_BRANCH_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,review_required,sim_telephony_ivr_twin; sim_sms_delivery_twin,intake_resume; patient_nav,preprod,synthetic_phi_safe,no,CommandSettlementRecord; CommandActionRecord,Command settlement rows prove same-shell write posture without transport-local shortcuts.
SEED_059_TELEPHONY_SEEDED_VS_CHALLENGE_CONTINUATION_PATIENT_IDENTITY_SEED_V1,SyntheticPatientIdentityState,RC_059_TELEPHONY_CONTINUATION_BRANCH_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,telephony_continuation_branching,sim_telephony_ivr_twin; sim_sms_delivery_twin,intake_resume; patient_nav,preprod,synthetic_phi_safe,no,IdentityBinding; ReachabilityAssessmentRecord,Synthetic patient identity state with PHI-safe names and deterministic identifiers.
SEED_059_TELEPHONY_SEEDED_VS_CHALLENGE_CONTINUATION_PATIENT_RECEIPT_V1,PatientReceiptEnvelope,RC_059_TELEPHONY_CONTINUATION_BRANCH_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,recovery,sim_telephony_ivr_twin; sim_sms_delivery_twin,intake_resume; patient_nav,preprod,synthetic_phi_safe,no,PatientReceiptEnvelope; PatientShellConsistencyProjection,"Receipt rows keep preview shells truthful about calm, degraded, or blocked posture."
SEED_059_TELEPHONY_SEEDED_VS_CHALLENGE_CONTINUATION_REACHABILITY_ASSESSMENT_V1,ReachabilityAssessmentRecord,RC_059_TELEPHONY_CONTINUATION_BRANCH_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,current_or_repair_required,sim_telephony_ivr_twin; sim_sms_delivery_twin,intake_resume; patient_nav,preprod,synthetic_phi_safe,no,ReachabilityAssessmentRecord; ContactRouteSnapshot,Reachability rows keep message and continuation repair explicit.
SEED_059_TELEPHONY_SEEDED_VS_CHALLENGE_CONTINUATION_RECOVERY_CONTINUATION_TOKEN_V1,RecoveryContinuationToken,RC_059_TELEPHONY_CONTINUATION_BRANCH_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,active,sim_telephony_ivr_twin; sim_sms_delivery_twin,intake_resume; patient_nav,preprod,synthetic_phi_safe,no,RecoveryContinuationToken; PatientActionRecoveryEnvelope,Recovery tokens bind same-shell return instead of detached restart flows.
SEED_059_TELEPHONY_SEEDED_VS_CHALLENGE_CONTINUATION_RELEASE_BINDING_ROW_V1,VerificationScenarioBinding,RC_059_TELEPHONY_CONTINUATION_BRANCH_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,preprod,sim_telephony_ivr_twin; sim_sms_delivery_twin,intake_resume; patient_nav,preprod,synthetic_phi_safe,no,VS_058_PREPROD_V1,Release and runtime tuple binding keeps seed simulation reusable across rings.
SEED_059_TELEPHONY_SEEDED_VS_CHALLENGE_CONTINUATION_REQUEST_LINEAGE_V1,RequestLineage,RC_059_TELEPHONY_CONTINUATION_BRANCH_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,active,sim_telephony_ivr_twin; sim_sms_delivery_twin,intake_resume; patient_nav,preprod,synthetic_phi_safe,no,RequestLineage; LineageCaseLink,Lineage rows preserve child-case links and replay-safe causality.
SEED_059_TELEPHONY_SEEDED_VS_CHALLENGE_CONTINUATION_REQUEST_V1,Request,RC_059_TELEPHONY_CONTINUATION_BRANCH_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,active,sim_telephony_ivr_twin; sim_sms_delivery_twin,intake_resume; patient_nav,preprod,synthetic_phi_safe,no,Request; RequestClosureRecord,Canonical request truth remains domain-owned even when transport is simulated.
SEED_059_TELEPHONY_SEEDED_VS_CHALLENGE_CONTINUATION_ROUTE_INTENT_BINDING_V1,RouteIntentBinding,RC_059_TELEPHONY_CONTINUATION_BRANCH_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,bound,sim_telephony_ivr_twin; sim_sms_delivery_twin,intake_resume; patient_nav,preprod,synthetic_phi_safe,no,RouteIntentBinding; ScopedMutationGate,Route-intent tuple keeps writable posture bound to publication and subject fences.
SEED_059_TELEPHONY_SEEDED_VS_CHALLENGE_CONTINUATION_SUBMISSION_ENVELOPE_V1,SubmissionEnvelope,RC_059_TELEPHONY_CONTINUATION_BRANCH_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,captured,sim_telephony_ivr_twin; sim_sms_delivery_twin,intake_resume; patient_nav,preprod,synthetic_phi_safe,no,SubmissionEnvelope; SubmissionIngressRecord,Envelope fixture preserves pre-promotion evidence and continuation state.
SEED_059_TELEPHONY_SEEDED_VS_CHALLENGE_CONTINUATION_TELEPHONY_CALL_SESSION_V1,CallSessionRecord,RC_059_TELEPHONY_CONTINUATION_BRANCH_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,captured,sim_telephony_ivr_twin; sim_sms_delivery_twin,intake_resume; patient_nav,preprod,synthetic_phi_safe,no,CallSessionRecord; EvidenceReadinessAssessment,"Telephony capture fixtures preserve urgent-live, evidence-readiness, and transcript posture separately."
SEED_059_TELEPHONY_SEEDED_VS_CHALLENGE_CONTINUATION_TELEPHONY_CONTINUATION_CONTEXT_V1,TelephonyContinuationContext,RC_059_TELEPHONY_CONTINUATION_BRANCH_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,active,sim_telephony_ivr_twin; sim_sms_delivery_twin,intake_resume; patient_nav,preprod,synthetic_phi_safe,no,TelephonyContinuationContext; AccessGrant,Continuation context binds seeded and challenge branches without transcript guesswork.
SEED_059_TELEPHONY_SEEDED_VS_CHALLENGE_CONTINUATION_TELEPHONY_CONTINUATION_ELIGIBILITY_V1,TelephonyContinuationEligibility,RC_059_TELEPHONY_CONTINUATION_BRANCH_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,seeded_or_challenge,sim_telephony_ivr_twin; sim_sms_delivery_twin,intake_resume; patient_nav,preprod,synthetic_phi_safe,no,TelephonyContinuationEligibility; ReachabilityAssessmentRecord,Continuation eligibility follows current evidence readiness and handset control law only.
SEED_059_TELEPHONY_URGENT_LIVE_ONLY_CAPTURE_ACTING_SCOPE_TUPLE_V1,ActingScopeTuple,RC_059_TELEPHONY_URGENT_LIVE_ONLY_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,aligned,sim_telephony_ivr_twin; sim_transcription_processing_twin,intake_resume,preprod,synthetic_phi_safe,no,ActingScopeTuple; AudienceSurfaceRuntimeBinding,Acting scope stays deterministic and tenant-safe in every seeded route.
SEED_059_TELEPHONY_URGENT_LIVE_ONLY_CAPTURE_COMMAND_SETTLEMENT_RECORD_V1,CommandSettlementRecord,RC_059_TELEPHONY_URGENT_LIVE_ONLY_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,settled_or_pending,sim_telephony_ivr_twin; sim_transcription_processing_twin,intake_resume,preprod,synthetic_phi_safe,no,CommandSettlementRecord; CommandActionRecord,Command settlement rows prove same-shell write posture without transport-local shortcuts.
SEED_059_TELEPHONY_URGENT_LIVE_ONLY_CAPTURE_PATIENT_ACTION_RECOVERY_ENVELOPE_V1,PatientActionRecoveryEnvelope,RC_059_TELEPHONY_URGENT_LIVE_ONLY_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,active,sim_telephony_ivr_twin; sim_transcription_processing_twin,intake_resume,preprod,synthetic_phi_safe,no,PatientActionRecoveryEnvelope; PatientRequestReturnBundle,Patient recovery envelope keeps shell continuity truthful through blockers and repairs.
SEED_059_TELEPHONY_URGENT_LIVE_ONLY_CAPTURE_PATIENT_IDENTITY_SEED_V1,SyntheticPatientIdentityState,RC_059_TELEPHONY_URGENT_LIVE_ONLY_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,telephony_urgent_live_only,sim_telephony_ivr_twin; sim_transcription_processing_twin,intake_resume,preprod,synthetic_phi_safe,no,IdentityBinding; ReachabilityAssessmentRecord,Synthetic patient identity state with PHI-safe names and deterministic identifiers.
SEED_059_TELEPHONY_URGENT_LIVE_ONLY_CAPTURE_PATIENT_RECEIPT_V1,PatientReceiptEnvelope,RC_059_TELEPHONY_URGENT_LIVE_ONLY_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,degraded,sim_telephony_ivr_twin; sim_transcription_processing_twin,intake_resume,preprod,synthetic_phi_safe,no,PatientReceiptEnvelope; PatientShellConsistencyProjection,"Receipt rows keep preview shells truthful about calm, degraded, or blocked posture."
SEED_059_TELEPHONY_URGENT_LIVE_ONLY_CAPTURE_RELEASE_BINDING_ROW_V1,VerificationScenarioBinding,RC_059_TELEPHONY_URGENT_LIVE_ONLY_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,preprod,sim_telephony_ivr_twin; sim_transcription_processing_twin,intake_resume,preprod,synthetic_phi_safe,no,VS_058_PREPROD_V1,Release and runtime tuple binding keeps seed simulation reusable across rings.
SEED_059_TELEPHONY_URGENT_LIVE_ONLY_CAPTURE_REQUEST_LINEAGE_V1,RequestLineage,RC_059_TELEPHONY_URGENT_LIVE_ONLY_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,active,sim_telephony_ivr_twin; sim_transcription_processing_twin,intake_resume,preprod,synthetic_phi_safe,no,RequestLineage; LineageCaseLink,Lineage rows preserve child-case links and replay-safe causality.
SEED_059_TELEPHONY_URGENT_LIVE_ONLY_CAPTURE_REQUEST_V1,Request,RC_059_TELEPHONY_URGENT_LIVE_ONLY_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,active,sim_telephony_ivr_twin; sim_transcription_processing_twin,intake_resume,preprod,synthetic_phi_safe,no,Request; RequestClosureRecord,Canonical request truth remains domain-owned even when transport is simulated.
SEED_059_TELEPHONY_URGENT_LIVE_ONLY_CAPTURE_ROUTE_INTENT_BINDING_V1,RouteIntentBinding,RC_059_TELEPHONY_URGENT_LIVE_ONLY_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,bound,sim_telephony_ivr_twin; sim_transcription_processing_twin,intake_resume,preprod,synthetic_phi_safe,no,RouteIntentBinding; ScopedMutationGate,Route-intent tuple keeps writable posture bound to publication and subject fences.
SEED_059_TELEPHONY_URGENT_LIVE_ONLY_CAPTURE_SUBMISSION_ENVELOPE_V1,SubmissionEnvelope,RC_059_TELEPHONY_URGENT_LIVE_ONLY_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,captured,sim_telephony_ivr_twin; sim_transcription_processing_twin,intake_resume,preprod,synthetic_phi_safe,no,SubmissionEnvelope; SubmissionIngressRecord,Envelope fixture preserves pre-promotion evidence and continuation state.
SEED_059_TELEPHONY_URGENT_LIVE_ONLY_CAPTURE_TELEPHONY_CALL_SESSION_V1,CallSessionRecord,RC_059_TELEPHONY_URGENT_LIVE_ONLY_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,captured,sim_telephony_ivr_twin; sim_transcription_processing_twin,intake_resume,preprod,synthetic_phi_safe,no,CallSessionRecord; EvidenceReadinessAssessment,"Telephony capture fixtures preserve urgent-live, evidence-readiness, and transcript posture separately."
SEED_059_TELEPHONY_URGENT_LIVE_ONLY_CAPTURE_TELEPHONY_CONTINUATION_ELIGIBILITY_V1,TelephonyContinuationEligibility,RC_059_TELEPHONY_URGENT_LIVE_ONLY_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,seeded_or_challenge,sim_telephony_ivr_twin; sim_transcription_processing_twin,intake_resume,preprod,synthetic_phi_safe,no,TelephonyContinuationEligibility; ReachabilityAssessmentRecord,Continuation eligibility follows current evidence readiness and handset control law only.
SEED_059_TELEPHONY_URGENT_LIVE_ONLY_CAPTURE_TRANSCRIPT_STUB_V1,TranscriptArtifact,RC_059_TELEPHONY_URGENT_LIVE_ONLY_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_telephony_capture,audsurf_patient_public_entry,placeholder_or_missing,sim_telephony_ivr_twin; sim_transcription_processing_twin,intake_resume,preprod,synthetic_phi_safe,no,EvidenceSnapshotBundle; MaterialDeltaAssessment,Transcript fixtures are synthetic and may remain missing while telephony truth stays explicit.
SEED_059_URGENT_DIVERSION_REQUIRED_THEN_ISSUED_ACTING_SCOPE_TUPLE_V1,ActingScopeTuple,RC_059_URGENT_DIVERSION_ISSUED_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_self_service,audsurf_patient_public_entry,aligned,sim_telephony_ivr_twin; sim_email_notification_twin,intake_resume,preprod,synthetic_phi_safe,no,ActingScopeTuple; AudienceSurfaceRuntimeBinding,Acting scope stays deterministic and tenant-safe in every seeded route.
SEED_059_URGENT_DIVERSION_REQUIRED_THEN_ISSUED_COMMAND_SETTLEMENT_RECORD_V1,CommandSettlementRecord,RC_059_URGENT_DIVERSION_ISSUED_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_self_service,audsurf_patient_public_entry,review_required,sim_telephony_ivr_twin; sim_email_notification_twin,intake_resume,preprod,synthetic_phi_safe,no,CommandSettlementRecord; CommandActionRecord,Command settlement rows prove same-shell write posture without transport-local shortcuts.
SEED_059_URGENT_DIVERSION_REQUIRED_THEN_ISSUED_LIFECYCLE_LEASE_V1,RequestLifecycleLease,RC_059_URGENT_DIVERSION_ISSUED_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_self_service,audsurf_patient_public_entry,held,sim_telephony_ivr_twin; sim_email_notification_twin,intake_resume,preprod,synthetic_phi_safe,no,RequestLifecycleLease; RequestClosureRecord,Lifecycle lease rows keep closure coordinator-owned even in seed drills.
SEED_059_URGENT_DIVERSION_REQUIRED_THEN_ISSUED_PATIENT_ACTION_RECOVERY_ENVELOPE_V1,PatientActionRecoveryEnvelope,RC_059_URGENT_DIVERSION_ISSUED_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_self_service,audsurf_patient_public_entry,active,sim_telephony_ivr_twin; sim_email_notification_twin,intake_resume,preprod,synthetic_phi_safe,no,PatientActionRecoveryEnvelope; PatientRequestReturnBundle,Patient recovery envelope keeps shell continuity truthful through blockers and repairs.
SEED_059_URGENT_DIVERSION_REQUIRED_THEN_ISSUED_PATIENT_IDENTITY_SEED_V1,SyntheticPatientIdentityState,RC_059_URGENT_DIVERSION_ISSUED_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_self_service,audsurf_patient_public_entry,urgent_diversion,sim_telephony_ivr_twin; sim_email_notification_twin,intake_resume,preprod,synthetic_phi_safe,no,IdentityBinding; ReachabilityAssessmentRecord,Synthetic patient identity state with PHI-safe names and deterministic identifiers.
SEED_059_URGENT_DIVERSION_REQUIRED_THEN_ISSUED_PATIENT_RECEIPT_V1,PatientReceiptEnvelope,RC_059_URGENT_DIVERSION_ISSUED_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_self_service,audsurf_patient_public_entry,blocked,sim_telephony_ivr_twin; sim_email_notification_twin,intake_resume,preprod,synthetic_phi_safe,no,PatientReceiptEnvelope; PatientShellConsistencyProjection,"Receipt rows keep preview shells truthful about calm, degraded, or blocked posture."
SEED_059_URGENT_DIVERSION_REQUIRED_THEN_ISSUED_RELEASE_BINDING_ROW_V1,VerificationScenarioBinding,RC_059_URGENT_DIVERSION_ISSUED_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_self_service,audsurf_patient_public_entry,preprod,sim_telephony_ivr_twin; sim_email_notification_twin,intake_resume,preprod,synthetic_phi_safe,no,VS_058_PREPROD_V1,Release and runtime tuple binding keeps seed simulation reusable across rings.
SEED_059_URGENT_DIVERSION_REQUIRED_THEN_ISSUED_REQUEST_LINEAGE_V1,RequestLineage,RC_059_URGENT_DIVERSION_ISSUED_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_self_service,audsurf_patient_public_entry,active,sim_telephony_ivr_twin; sim_email_notification_twin,intake_resume,preprod,synthetic_phi_safe,no,RequestLineage; LineageCaseLink,Lineage rows preserve child-case links and replay-safe causality.
SEED_059_URGENT_DIVERSION_REQUIRED_THEN_ISSUED_REQUEST_V1,Request,RC_059_URGENT_DIVERSION_ISSUED_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_self_service,audsurf_patient_public_entry,active,sim_telephony_ivr_twin; sim_email_notification_twin,intake_resume,preprod,synthetic_phi_safe,no,Request; RequestClosureRecord,Canonical request truth remains domain-owned even when transport is simulated.
SEED_059_URGENT_DIVERSION_REQUIRED_THEN_ISSUED_ROUTE_INTENT_BINDING_V1,RouteIntentBinding,RC_059_URGENT_DIVERSION_ISSUED_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_self_service,audsurf_patient_public_entry,bound,sim_telephony_ivr_twin; sim_email_notification_twin,intake_resume,preprod,synthetic_phi_safe,no,RouteIntentBinding; ScopedMutationGate,Route-intent tuple keeps writable posture bound to publication and subject fences.
SEED_059_URGENT_DIVERSION_REQUIRED_THEN_ISSUED_SUBMISSION_ENVELOPE_V1,SubmissionEnvelope,RC_059_URGENT_DIVERSION_ISSUED_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_self_service,audsurf_patient_public_entry,captured,sim_telephony_ivr_twin; sim_email_notification_twin,intake_resume,preprod,synthetic_phi_safe,no,SubmissionEnvelope; SubmissionIngressRecord,Envelope fixture preserves pre-promotion evidence and continuation state.
SEED_059_URGENT_DIVERSION_REQUIRED_THEN_ISSUED_TELEPHONY_CALL_SESSION_V1,CallSessionRecord,RC_059_URGENT_DIVERSION_ISSUED_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_intake_self_service,audsurf_patient_public_entry,captured,sim_telephony_ivr_twin; sim_email_notification_twin,intake_resume,preprod,synthetic_phi_safe,no,CallSessionRecord; EvidenceReadinessAssessment,"Telephony capture fixtures preserve urgent-live, evidence-readiness, and transcript posture separately."
SEED_059_WRONG_PATIENT_IDENTITY_REPAIR_HOLD_ACCESS_GRANT_V1,AccessGrant,RC_059_WRONG_PATIENT_IDENTITY_REPAIR_HOLD_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_patient_secure_link_recovery,audsurf_patient_transaction_recovery,issued_or_challenge_only,sim_nhs_login_auth_session_twin; sim_optional_pds_enrichment_twin,patient_nav,preview,synthetic_phi_safe,no,AccessGrant; TelephonyContinuationEligibility,Grant fixtures separate seeded continuation from challenge continuation.
SEED_059_WRONG_PATIENT_IDENTITY_REPAIR_HOLD_ACTING_SCOPE_TUPLE_V1,ActingScopeTuple,RC_059_WRONG_PATIENT_IDENTITY_REPAIR_HOLD_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_patient_secure_link_recovery,audsurf_patient_transaction_recovery,aligned,sim_nhs_login_auth_session_twin; sim_optional_pds_enrichment_twin,patient_nav,preview,synthetic_phi_safe,no,ActingScopeTuple; AudienceSurfaceRuntimeBinding,Acting scope stays deterministic and tenant-safe in every seeded route.
SEED_059_WRONG_PATIENT_IDENTITY_REPAIR_HOLD_COMMAND_SETTLEMENT_RECORD_V1,CommandSettlementRecord,RC_059_WRONG_PATIENT_IDENTITY_REPAIR_HOLD_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_patient_secure_link_recovery,audsurf_patient_transaction_recovery,review_required,sim_nhs_login_auth_session_twin; sim_optional_pds_enrichment_twin,patient_nav,preview,synthetic_phi_safe,no,CommandSettlementRecord; CommandActionRecord,Command settlement rows prove same-shell write posture without transport-local shortcuts.
SEED_059_WRONG_PATIENT_IDENTITY_REPAIR_HOLD_IDENTITY_BINDING_V1,IdentityBinding,RC_059_WRONG_PATIENT_IDENTITY_REPAIR_HOLD_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_patient_secure_link_recovery,audsurf_patient_transaction_recovery,aligned_or_frozen,sim_nhs_login_auth_session_twin; sim_optional_pds_enrichment_twin,patient_nav,preview,synthetic_phi_safe,no,IdentityBinding; SessionEstablishmentDecision,Identity binding version is frozen so secure-link repair never guesses ownership.
SEED_059_WRONG_PATIENT_IDENTITY_REPAIR_HOLD_IDENTITY_REPAIR_CASE_V1,IdentityRepairCase,RC_059_WRONG_PATIENT_IDENTITY_REPAIR_HOLD_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_patient_secure_link_recovery,audsurf_patient_transaction_recovery,active,sim_nhs_login_auth_session_twin; sim_optional_pds_enrichment_twin,patient_nav,preview,synthetic_phi_safe,no,IdentityRepairCase; IdentityRepairReleaseSettlement,Wrong-patient and identity-repair cases remain explicit blocker truth.
SEED_059_WRONG_PATIENT_IDENTITY_REPAIR_HOLD_PATIENT_ACTION_RECOVERY_ENVELOPE_V1,PatientActionRecoveryEnvelope,RC_059_WRONG_PATIENT_IDENTITY_REPAIR_HOLD_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_patient_secure_link_recovery,audsurf_patient_transaction_recovery,active,sim_nhs_login_auth_session_twin; sim_optional_pds_enrichment_twin,patient_nav,preview,synthetic_phi_safe,no,PatientActionRecoveryEnvelope; PatientRequestReturnBundle,Patient recovery envelope keeps shell continuity truthful through blockers and repairs.
SEED_059_WRONG_PATIENT_IDENTITY_REPAIR_HOLD_PATIENT_IDENTITY_SEED_V1,SyntheticPatientIdentityState,RC_059_WRONG_PATIENT_IDENTITY_REPAIR_HOLD_V1,tenant://vecells/phase0-primary,SEED_059_ORG_MERIDIAN_FAMILY_PRACTICE_V1,rf_patient_secure_link_recovery,audsurf_patient_transaction_recovery,identity_repair_hold,sim_nhs_login_auth_session_twin; sim_optional_pds_enrichment_twin,patient_nav,preview,synthetic_phi_safe,no,IdentityBinding; ReachabilityAssessmentRecord,Synthetic patient identity state with PHI-safe names and deterministic identifiers.
